provider,stratum,query_index,query,source_rank,provider_id,doi,title,year,type,venue_or_topic,rejection_reasons
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,22,10.1142/9789813231740_0002,10.1142/9789813231740_0002,Approaches to Unintended Consequences in Singapore,2018,book-chapter,Unintended Consequences in Singapore,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,23,10.7228/manchester/9781526104588.003.0007,10.7228/manchester/9781526104588.003.0007,Unintended consequences …,2017,book-chapter,Children Born of War in the Twentieth Century,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,24,10.2139/ssrn.5269371,10.2139/ssrn.5269371,"Unintended Consequences of Public Policies in Increasing Risk: The Safe Development Paradox in the Revólver Basin, Brazil",2025,posted-content,,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,25,10.3726/978-3-653-01662-8/3,10.3726/978-3-653-01662-8/3,Part I: Unintended Consequences– Refinements and Redefinitions,,book-chapter,Sociology and the Unintended,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,26,10.1515/9781503640894-005,10.1515/9781503640894-005,PART III The Unintended Consequences of Consulting,2024,book-chapter,How Consultants Shape Nonprofits,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,27,10.4324/9780429327001-1,10.4324/9780429327001-1,Unintended Consequences of EU External Action,2020,book-chapter,Unintended Consequences of EU External Action,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,28,10.4324/9780203851159-12,10.4324/9780203851159-12,Unintended criminalizing consequences of sanctions: Lessons from the Balkans,2010,book-chapter,Rethinking Security Governance,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,29,10.1515/9781626377479-002,10.1515/9781626377479-002,1 Unintended Consequences in Transitional Justice,2018,book-chapter,Unintended Consequences in Transitional Justice,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,30,10.4324/9780203851159-7,10.4324/9780203851159-7,Introduction: Security governance and the problem of unintended consequences,2010,book-chapter,Rethinking Security Governance,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,31,10.4324/9780203851159-17,10.4324/9780203851159-17,Conclusion: Analyzing and avoiding unintended consequences of security governance,2010,book-chapter,Rethinking Security Governance,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,32,10.4324/9780429327001-7,10.4324/9780429327001-7,Unintended Consequences of State-building Projects in Contested States,2020,book-chapter,Unintended Consequences of EU External Action,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,34,10.1177/009430610803700251,10.1177/009430610803700251,Good Intentions: Max Weber and the Paradox of Unintended Consequences,2008,journal-article,Contemporary Sociology: A Journal of Reviews,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,35,10.4324/9780429327001-6,10.4324/9780429327001-6,The Unintended Consequences of a European Neighbourhood Policy without Russia,2020,book-chapter,Unintended Consequences of EU External Action,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,36,10.3726/978-3-653-01662-8/5,10.3726/978-3-653-01662-8/5,Part III: Unintended Consequences of Norms and Social Intervention,,book-chapter,Sociology and the Unintended,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,37,10.4324/9780203851159-13,10.4324/9780203851159-13,Unintended consequences of measures to counter the financing of terrorism,2010,book-chapter,Rethinking Security Governance,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,38,10.18574/nyu/9781479898015.003.0008,10.18574/nyu/9781479898015.003.0008,Conclusion: A Tale of Unintended Consequences,2020,book-chapter,Playing for God,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,39,10.18356/72e8925f-en,10.18356/72e8925f-en,Achievements and unintended consequences of the international drug control system,2010,component,,type_not_allowed:component;missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,40,10.4337/9781035310883.00022,10.4337/9781035310883.00022,An imaginary paradox? Customer due diligence and financial exclusion,2026,book-chapter,Legal Transplantation of Global Anti-Money Laundering Standards,missing_anchor_group:control paradox|optimization|over optimization|overoptimization;missing_anchor_group:fragility|unintended|control|robustness|risk
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,41,10.23941/ejpe.v9i1.208,10.23941/ejpe.v9i1.208,"Science, politics, and the economy: the unintended consequences of a diabolic paradox (editorial)",2016,journal-article,Erasmus Journal for Philosophy and Economics,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,42,10.5040/9798400617669.ch-001,10.5040/9798400617669.ch-001,The Tyranny of Unintended Consequences,2011,other,Best Laid Plans,type_not_allowed:other;missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,43,10.4324/9780203851159-11,10.4324/9780203851159-11,Unintended consequences of international security assistance: Doing more harm than good?,2010,book-chapter,Rethinking Security Governance,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,44,10.1515/9781685853945-006,10.1515/9781685853945-006,4 Drug-Control Efforts and Their Effectiveness,1995,book-chapter,Unintended Consequences,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,45,10.4324/9780429327001-8,10.4324/9780429327001-8,Unintended Consequences of EU Democracy Support in the European Neighbourhood,2020,book-chapter,Unintended Consequences of EU External Action,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,46,10.4324/9781351256520-4,10.4324/9781351256520-4,Unintended consequences of net zero building from a life cycle perspective,2019,book-chapter,Net Zero Energy Building,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
crossref,organization_measurement,3,control paradox optimization fragility unintended consequences,47,10.4324/9780203851159-14,10.4324/9780203851159-14,Neither seen nor heard: the unintended consequences of counter- trafficking and counter- smuggling,2010,book-chapter,Rethinking Security Governance,missing_anchor_group:control paradox|optimization|over optimization|overoptimization
